Serial,Collection Day,Location,Collection Number,Lat,Lng,Color
1517019,7,Hanover Quay - Opp Accenture,3,53.34391332,-6.233540578,"[128, 128, 128]"
1517019,6,Hanover Quay - Opp Accenture,2,53.34391332,-6.233540578,"[128, 128, 128]"
1517019,5,Hanover Quay - Opp Accenture,1,53.34391332,-6.233540578,"[128, 128, 128]"
1517016,20,Guild Street - 1 Dockland,5,53.34824739,-6.241161962,"[128, 128, 128]"
1517016,15,Guild Street - 1 Dockland,4,53.34824739,-6.241161962,"[128, 128, 128]"
1517016,12,Guild Street - 1 Dockland,3,53.34824739,-6.241161962,"[128, 128, 128]"
1517016,5,Guild Street - 1 Dockland,2,53.34824739,-6.241161962,"[128, 128, 128]"
1517016,3,Guild Street - 1 Dockland,1,53.34824739,-6.241161962,"[128, 128, 128]"
1517015,23,Opposite Il Valentino Bakery,6,53.34238641,-6.238667214,"[128, 128, 128]"
1517015,19,Opposite Il Valentino Bakery,5,53.34238641,-6.238667214,"[128, 128, 128]"
1517015,14,Opposite Il Valentino Bakery,4,53.34238641,-6.238667214,"[128, 128, 128]"
1517015,10,Opposite Il Valentino Bakery,3,53.34238641,-6.238667214,"[128, 128, 128]"
1517015,5,Opposite Il Valentino Bakery,2,53.34238641,-6.238667214,"[128, 128, 128]"
1517015,4,Opposite Il Valentino Bakery,1,53.34238641,-6.238667214,"[128, 128, 128]"
1517013,19,"Harbourmaster Place, Georges Dock",3,53.34996439,-6.250635787,"[128, 128, 128]"
1517013,12,"Harbourmaster Place, Georges Dock",2,53.34996439,-6.250635787,"[128, 128, 128]"
1517013,10,"Harbourmaster Place, Georges Dock",1,53.34996439,-6.250635787,"[128, 128, 128]"
1517011,27,Charlotte Quay Dock Beside Illuminated Sign,8,53.34222183,-6.236415593,"[128, 128, 128]"
1517011,23,Charlotte Quay Dock Beside Illuminated Sign,7,53.34222183,-6.236415593,"[128, 128, 128]"
1517011,17,Charlotte Quay Dock Beside Illuminated Sign,6,53.34222183,-6.236415593,"[128, 128, 128]"
1517011,12,Charlotte Quay Dock Beside Illuminated Sign,5,53.34222183,-6.236415593,"[128, 128, 128]"
1517011,9,Charlotte Quay Dock Beside Illuminated Sign,4,53.34222183,-6.236415593,"[128, 128, 128]"
1517011,7,Charlotte Quay Dock Beside Illuminated Sign,3,53.34222183,-6.236415593,"[128, 128, 128]"
1517011,2,Charlotte Quay Dock Beside Illuminated Sign,1,53.34222183,-6.236415593,"[128, 128, 128]"
1517008,31,Macken St Outside Educo Gym,7,53.34289739,-6.240999495,"[128, 128, 128]"
1517008,30,Macken St Outside Educo Gym,6,53.34289739,-6.240999495,"[128, 128, 128]"
1517008,24,Macken St Outside Educo Gym,5,53.34289739,-6.240999495,"[128, 128, 128]"
1517008,19,Macken St Outside Educo Gym,4,53.34289739,-6.240999495,"[128, 128, 128]"
1517008,13,Macken St Outside Educo Gym,3,53.34289739,-6.240999495,"[128, 128, 128]"
1517008,6,Macken St Outside Educo Gym,2,53.34289739,-6.240999495,"[128, 128, 128]"
1517008,1,Macken St Outside Educo Gym,1,53.34289739,-6.240999495,"[128, 128, 128]"
1517007,30,Castleforbes St Outside Spar,10,53.34916658,-6.231917362,"[128, 128, 128]"
1517007,27,Castleforbes St Outside Spar,9,53.34916658,-6.231917362,"[128, 128, 128]"
1517007,22,Castleforbes St Outside Spar,8,53.34916658,-6.231917362,"[128, 128, 128]"
1517007,19,Castleforbes St Outside Spar,7,53.34916658,-6.231917362,"[128, 128, 128]"
1517007,18,Castleforbes St Outside Spar,6,53.34916658,-6.231917362,"[128, 128, 128]"
1517007,13,Castleforbes St Outside Spar,5,53.34916658,-6.231917362,"[128, 128, 128]"
1517007,10,Castleforbes St Outside Spar,4,53.34916658,-6.231917362,"[128, 128, 128]"
1517007,6,Castleforbes St Outside Spar,3,53.34916658,-6.231917362,"[128, 128, 128]"
1517007,3,Castleforbes St Outside Spar,2,53.34916658,-6.231917362,"[0, 255, 0]"
1517007,2,Castleforbes St Outside Spar,1,53.34916658,-6.231917362,"[128, 128, 128]"
1517000,20,On Corner Of Benson St,5,53.34392427,-6.233604378,"[128, 128, 128]"
1517000,19,On Corner Of Benson St,4,53.34392427,-6.233604378,"[128, 128, 128]"
1517000,16,On Corner Of Benson St,3,53.34392427,-6.233604378,"[128, 128, 128]"
1517000,13,On Corner Of Benson St,2,53.34392427,-6.233604378,"[128, 128, 128]"
1517000,7,On Corner Of Benson St,1,53.34392427,-6.233604378,"[128, 128, 128]"
1516998,30,Beside 6 Hanover Quay,4,53.34413716,-6.235525165,"[128, 128, 128]"
1516998,20,Beside 6 Hanover Quay,3,53.34413716,-6.235525165,"[128, 128, 128]"
1516998,13,Beside 6 Hanover Quay,2,53.34413716,-6.235525165,"[128, 128, 128]"
1516998,6,Beside 6 Hanover Quay,1,53.34413716,-6.235525165,"[128, 128, 128]"
1516996,31,Mayor St. - On Bridge - beside Retail Units & Canal Walkway Entrance,20,53.34879094,-6.240082447,"[0, 255, 0]"
1516996,26,Mayor St. - On Bridge - beside Retail Units & Canal Walkway Entrance,18,53.34879094,-6.240082447,"[0, 255, 0]"
1516996,25,Mayor St. - On Bridge - beside Retail Units & Canal Walkway Entrance,16,53.34879094,-6.240082447,"[0, 255, 0]"
1516996,24,Mayor St. - On Bridge - beside Retail Units & Canal Walkway Entrance,14,53.34879094,-6.240082447,"[0, 255, 0]"
1516996,23,Mayor St. - On Bridge - beside Retail Units & Canal Walkway Entrance,12,53.34879094,-6.240082447,"[0, 255, 0]"
1516996,22,Mayor St. - On Bridge - beside Retail Units & Canal Walkway Entrance,8,53.34879094,-6.240082447,"[128, 128, 128]"
1516996,21,Mayor St. - On Bridge - beside Retail Units & Canal Walkway Entrance,6,53.34879094,-6.240082447,"[128, 128, 128]"
1516996,20,Mayor St. - On Bridge - beside Retail Units & Canal Walkway Entrance,4,53.34879094,-6.240082447,"[128, 128, 128]"
1516996,14,Mayor St. - On Bridge - beside Retail Units & Canal Walkway Entrance,3,53.34879094,-6.240082447,"[128, 128, 128]"
1516996,11,Mayor St. - On Bridge - beside Retail Units & Canal Walkway Entrance,2,53.34879094,-6.240082447,"[128, 128, 128]"
1516996,3,Mayor St. - On Bridge - beside Retail Units & Canal Walkway Entrance,1,53.34879094,-6.240082447,"[128, 128, 128]"
1516995,30,Mayor St Lower Opposite Bank Of Ireland,11,53.34933064,-6.245674092,"[0, 255, 0]"
1516995,27,Mayor St Lower Opposite Bank Of Ireland,10,53.34933064,-6.245674092,"[0, 255, 0]"
1516995,22,Mayor St Lower Opposite Bank Of Ireland,9,53.34933064,-6.245674092,"[0, 255, 0]"
1516995,18,Mayor St Lower Opposite Bank Of Ireland,8,53.34933064,-6.245674092,"[0, 255, 0]"
1516995,15,Mayor St Lower Opposite Bank Of Ireland,7,53.34933064,-6.245674092,"[0, 255, 0]"
1516995,14,Mayor St Lower Opposite Bank Of Ireland,6,53.34933064,-6.245674092,"[0, 255, 0]"
1516995,11,Mayor St Lower Opposite Bank Of Ireland,5,53.34933064,-6.245674092,"[128, 128, 128]"
1516995,7,Mayor St Lower Opposite Bank Of Ireland,3,53.34933064,-6.245674092,"[128, 128, 128]"
1516995,3,Mayor St Lower Opposite Bank Of Ireland,2,53.34933064,-6.245674092,"[0, 255, 0]"
1516995,1,Mayor St Lower Opposite Bank Of Ireland,1,53.34933064,-6.245674092,"[0, 255, 0]"
1516994,27,Mayor Street Opposite EBS,10,53.34911165,-6.242143557,"[0, 255, 0]"
1516994,20,Mayor Street Opposite EBS,9,53.34911165,-6.242143557,"[0, 255, 0]"
1516994,18,Mayor Street Opposite EBS,8,53.34911165,-6.242143557,"[0, 255, 0]"
1516994,15,Mayor Street Opposite EBS,7,53.34911165,-6.242143557,"[0, 255, 0]"
1516994,12,Mayor Street Opposite EBS,6,53.34911165,-6.242143557,"[0, 255, 0]"
1516994,10,Mayor Street Opposite EBS,5,53.34911165,-6.242143557,"[0, 255, 0]"
1516994,7,Mayor Street Opposite EBS,4,53.34911165,-6.242143557,"[0, 255, 0]"
1516994,4,Mayor Street Opposite EBS,3,53.34911165,-6.242143557,"[0, 255, 0]"
1516994,3,Mayor Street Opposite EBS,2,53.34911165,-6.242143557,"[0, 255, 0]"
1516994,1,Mayor Street Opposite EBS,1,53.34911165,-6.242143557,"[128, 128, 128]"
1516993,17,"Taxi Rank/Dublin Bikes - Opp Milano, Hanover Quay",2,53.3442099,-6.237173645,"[128, 128, 128]"
1516993,7,"Taxi Rank/Dublin Bikes - Opp Milano, Hanover Quay",1,53.3442099,-6.237173645,"[128, 128, 128]"
1516992,27,"Outside AIB, Hannover Quay",3,53.34422341,-6.237571418,"[128, 128, 128]"
1516992,15,"Outside AIB, Hannover Quay",2,53.34422341,-6.237571418,"[128, 128, 128]"
1516992,9,"Outside AIB, Hannover Quay",1,53.34422341,-6.237571418,"[128, 128, 128]"
1516988,25,New Wapping Street Junction Mayor Street Upper,9,53.34891333,-6.235226254,"[128, 128, 128]"
1516988,22,New Wapping Street Junction Mayor Street Upper,8,53.34891333,-6.235226254,"[128, 128, 128]"
1516988,21,New Wapping Street Junction Mayor Street Upper,7,53.34891333,-6.235226254,"[128, 128, 128]"
1516988,18,New Wapping Street Junction Mayor Street Upper,6,53.34891333,-6.235226254,"[128, 128, 128]"
1516988,13,New Wapping Street Junction Mayor Street Upper,5,53.34891333,-6.235226254,"[0, 255, 0]"
1516988,11,New Wapping Street Junction Mayor Street Upper,4,53.34891333,-6.235226254,"[128, 128, 128]"
1516988,7,New Wapping Street Junction Mayor Street Upper,3,53.34891333,-6.235226254,"[128, 128, 128]"
1516988,5,New Wapping Street Junction Mayor Street Upper,2,53.34891333,-6.235226254,"[128, 128, 128]"
1516988,3,New Wapping Street Junction Mayor Street Upper,1,53.34891333,-6.235226254,"[128, 128, 128]"
1516850,30,A2/1 - Barrow St Outside Spar,26,53.3401835,-6.236569547,"[0, 255, 0]"
1516850,29,A2/1 - Barrow St Outside Spar,25,53.3401835,-6.236569547,"[0, 255, 0]"
1516850,28,A2/1 - Barrow St Outside Spar,24,53.3401835,-6.236569547,"[0, 255, 0]"
1516850,27,A2/1 - Barrow St Outside Spar,23,53.3401835,-6.236569547,"[0, 255, 0]"
1516850,26,A2/1 - Barrow St Outside Spar,22,53.3401835,-6.236569547,"[0, 255, 0]"
1516850,23,A2/1 - Barrow St Outside Spar,21,53.3401835,-6.236569547,"[0, 255, 0]"
1516850,22,A2/1 - Barrow St Outside Spar,20,53.3401835,-6.236569547,"[0, 255, 0]"
1516850,21,A2/1 - Barrow St Outside Spar,19,53.3401835,-6.236569547,"[0, 255, 0]"
1516850,20,A2/1 - Barrow St Outside Spar,18,53.3401835,-6.236569547,"[0, 255, 0]"
1516850,19,A2/1 - Barrow St Outside Spar,17,53.3401835,-6.236569547,"[0, 255, 0]"
1516850,18,A2/1 - Barrow St Outside Spar,16,53.3401835,-6.236569547,"[0, 255, 0]"
1516850,17,A2/1 - Barrow St Outside Spar,15,53.3401835,-6.236569547,"[0, 255, 0]"
1516850,15,A2/1 - Barrow St Outside Spar,14,53.3401835,-6.236569547,"[0, 255, 0]"
1516850,14,A2/1 - Barrow St Outside Spar,13,53.3401835,-6.236569547,"[0, 255, 0]"
1516850,13,A2/1 - Barrow St Outside Spar,12,53.3401835,-6.236569547,"[0, 255, 0]"
1516850,12,A2/1 - Barrow St Outside Spar,11,53.3401835,-6.236569547,"[0, 255, 0]"
1516850,11,A2/1 - Barrow St Outside Spar,10,53.3401835,-6.236569547,"[0, 255, 0]"
1516850,9,A2/1 - Barrow St Outside Spar,9,53.3401835,-6.236569547,"[0, 255, 0]"
1516850,8,A2/1 - Barrow St Outside Spar,8,53.3401835,-6.236569547,"[0, 255, 0]"
1516850,7,A2/1 - Barrow St Outside Spar,7,53.3401835,-6.236569547,"[0, 255, 0]"
1516850,6,A2/1 - Barrow St Outside Spar,6,53.3401835,-6.236569547,"[0, 255, 0]"
1516850,5,A2/1 - Barrow St Outside Spar,4,53.3401835,-6.236569547,"[0, 255, 0]"
1516850,4,A2/1 - Barrow St Outside Spar,3,53.3401835,-6.236569547,"[0, 255, 0]"
1516850,3,A2/1 - Barrow St Outside Spar,2,53.3401835,-6.236569547,"[0, 255, 0]"
1516850,1,A2/1 - Barrow St Outside Spar,1,53.3401835,-6.236569547,"[128, 128, 128]"
1516848,30,"Custom House Sq, Mayor St Lower - Medical Centre",10,53.3492814,-6.244821711,"[128, 128, 128]"
1516848,27,"Custom House Sq, Mayor St Lower - Medical Centre",9,53.3492814,-6.244821711,"[128, 128, 128]"
1516848,20,"Custom House Sq, Mayor St Lower - Medical Centre",8,53.3492814,-6.244821711,"[0, 255, 0]"
1516848,18,"Custom House Sq, Mayor St Lower - Medical Centre",7,53.3492814,-6.244821711,"[128, 128, 128]"
1516848,16,"Custom House Sq, Mayor St Lower - Medical Centre",6,53.3492814,-6.244821711,"[128, 128, 128]"
1516848,13,"Custom House Sq, Mayor St Lower - Medical Centre",5,53.3492814,-6.244821711,"[128, 128, 128]"
1516848,10,"Custom House Sq, Mayor St Lower - Medical Centre",4,53.3492814,-6.244821711,"[128, 128, 128]"
1516848,6,"Custom House Sq, Mayor St Lower - Medical Centre",3,53.3492814,-6.244821711,"[0, 255, 0]"
1516848,3,"Custom House Sq, Mayor St Lower - Medical Centre",2,53.3492814,-6.244821711,"[0, 255, 0]"
1516848,2,"Custom House Sq, Mayor St Lower - Medical Centre",1,53.3492814,-6.244821711,"[128, 128, 128]"
1516847,22,New Wapping St outside Central Bank,3,53.34789371,-6.235344284,"[128, 128, 128]"
1516847,18,New Wapping St outside Central Bank,2,53.34789371,-6.235344284,"[128, 128, 128]"
1516847,7,New Wapping St outside Central Bank,1,53.34789371,-6.235344284,"[128, 128, 128]"
1516846,31,City Quay Grant Thornton,10,53.3471199,-6.250568859,"[128, 128, 128]"
1516846,30,City Quay Grant Thornton,9,53.3471199,-6.250568859,"[128, 128, 128]"
1516846,27,City Quay Grant Thornton,8,53.3471199,-6.250568859,"[128, 128, 128]"
1516846,20,City Quay Grant Thornton,7,53.3471199,-6.250568859,"[128, 128, 128]"
1516846,18,City Quay Grant Thornton,6,53.3471199,-6.250568859,"[128, 128, 128]"
1516846,14,City Quay Grant Thornton,5,53.3471199,-6.250568859,"[128, 128, 128]"
1516846,11,City Quay Grant Thornton,4,53.3471199,-6.250568859,"[128, 128, 128]"
1516846,7,City Quay Grant Thornton,3,53.3471199,-6.250568859,"[128, 128, 128]"
1516846,5,City Quay Grant Thornton,2,53.3471199,-6.250568859,"[128, 128, 128]"
1516846,4,City Quay Grant Thornton,1,53.3471199,-6.250568859,"[128, 128, 128]"
1516843,31,Creighton Street Outside Eurospar,32,53.34526504,-6.246601956,"[0, 255, 0]"
1516843,30,Creighton Street Outside Eurospar,31,53.34526504,-6.246601956,"[0, 255, 0]"
1516843,29,Creighton Street Outside Eurospar,30,53.34526504,-6.246601956,"[0, 255, 0]"
1516843,27,Creighton Street Outside Eurospar,28,53.34526504,-6.246601956,"[0, 255, 0]"
1516843,26,Creighton Street Outside Eurospar,27,53.34526504,-6.246601956,"[0, 255, 0]"
1516843,23,Creighton Street Outside Eurospar,26,53.34526504,-6.246601956,"[0, 255, 0]"
1516843,22,Creighton Street Outside Eurospar,25,53.34526504,-6.246601956,"[0, 255, 0]"
1516843,21,Creighton Street Outside Eurospar,24,53.34526504,-6.246601956,"[0, 255, 0]"
1516843,20,Creighton Street Outside Eurospar,23,53.34526504,-6.246601956,"[0, 255, 0]"
1516843,19,Creighton Street Outside Eurospar,21,53.34526504,-6.246601956,"[0, 255, 0]"
1516843,18,Creighton Street Outside Eurospar,19,53.34526504,-6.246601956,"[0, 255, 0]"
1516843,17,Creighton Street Outside Eurospar,18,53.34526504,-6.246601956,"[0, 255, 0]"
1516843,16,Creighton Street Outside Eurospar,17,53.34526504,-6.246601956,"[0, 255, 0]"
1516843,15,Creighton Street Outside Eurospar,15,53.34526504,-6.246601956,"[0, 255, 0]"
1516843,14,Creighton Street Outside Eurospar,14,53.34526504,-6.246601956,"[0, 255, 0]"
1516843,13,Creighton Street Outside Eurospar,13,53.34526504,-6.246601956,"[0, 255, 0]"
1516843,12,Creighton Street Outside Eurospar,11,53.34526504,-6.246601956,"[0, 255, 0]"
1516843,11,Creighton Street Outside Eurospar,10,53.34526504,-6.246601956,"[0, 255, 0]"
1516843,10,Creighton Street Outside Eurospar,9,53.34526504,-6.246601956,"[0, 255, 0]"
1516843,9,Creighton Street Outside Eurospar,7,53.34526504,-6.246601956,"[0, 255, 0]"
1516843,8,Creighton Street Outside Eurospar,6,53.34526504,-6.246601956,"[0, 255, 0]"
1516843,7,Creighton Street Outside Eurospar,5,53.34526504,-6.246601956,"[0, 255, 0]"
1516843,6,Creighton Street Outside Eurospar,4,53.34526504,-6.246601956,"[0, 255, 0]"
1516843,5,Creighton Street Outside Eurospar,3,53.34526504,-6.246601956,"[0, 255, 0]"
1516843,4,Creighton Street Outside Eurospar,2,53.34526504,-6.246601956,"[128, 128, 128]"
1516843,1,Creighton Street Outside Eurospar,1,53.34526504,-6.246601956,"[0, 255, 0]"
1516841,23,"Outside Milano, Hanover Quay",3,53.3441274,-6.2370703,"[128, 128, 128]"
1516841,17,"Outside Milano, Hanover Quay",2,53.3441274,-6.2370703,"[128, 128, 128]"
1516841,8,"Outside Milano, Hanover Quay",1,53.3441274,-6.2370703,"[128, 128, 128]"
