colour_name,colour,x,y,latitude,longitude
green,"[96, 184, 23]",1815,998,53.34850742760946,-6.235150237440964
green,"[96, 184, 23]",1802,998,53.34850790233128,-6.236547633525402
green,"[96, 184, 23]",1789,998,53.348508377053086,-6.23794502960984
green,"[96, 184, 23]",1776,998,53.3485088517749,-6.239342425694278
green,"[96, 184, 23]",1763,998,53.34850932649672,-6.240739821778716
green,"[96, 184, 23]",1673,998,53.34851261303234,-6.250414102363288
red,"[235, 52, 0]",1660,998,53.34851308775415,-6.251811498447726
green,"[96, 184, 23]",1647,998,53.348513562475965,-6.253208894532164
green,"[96, 184, 23]",1635,998,53.348514000680716,-6.254498798610107
green,"[96, 184, 23]",1622,998,53.348514475402524,-6.255896194694545
green,"[96, 184, 23]",1609,998,53.34851495012434,-6.257293590778984
green,"[96, 184, 23]",1596,998,53.34851542484615,-6.258690986863422
green,"[96, 184, 23]",1583,998,53.348515899567964,-6.26008838294786
green,"[96, 184, 23]",1570,998,53.34851637428977,-6.261485779032298
green,"[96, 184, 23]",1557,998,53.34851684901159,-6.262883175116736
green,"[96, 184, 23]",1545,998,53.34851728721634,-6.264173079194679
green,"[96, 184, 23]",1532,998,53.34851776193815,-6.265570475279117
green,"[96, 184, 23]",1519,998,53.34851823665996,-6.266967871363556
green,"[96, 184, 23]",1506,998,53.34851871138177,-6.268365267447994
green,"[96, 184, 23]",1493,998,53.34851918610359,-6.269762663532432
green,"[96, 184, 23]",1480,998,53.348519660825396,-6.27116005961687
green,"[96, 184, 23]",1454,998,53.34852061026902,-6.273954851785746
green,"[96, 184, 23]",1377,998,53.348523422082835,-6.28223173628588
green,"[96, 184, 23]",1338,998,53.348524846248274,-6.286423924539195
green,"[96, 184, 23]",1312,998,53.3485257956919,-6.289218716708071
green,"[96, 184, 23]",1299,998,53.34852627041371,-6.290616112792509
green,"[96, 184, 23]",1287,998,53.34852670861846,-6.291906016870452
green,"[96, 184, 23]",1274,998,53.34852718334027,-6.29330341295489
green,"[96, 184, 23]",1261,998,53.34852765806208,-6.294700809039328
green,"[96, 184, 23]",1248,998,53.3485281327839,-6.296098205123766
green,"[96, 184, 23]",1235,998,53.348528607505706,-6.297495601208205
red,"[235, 52, 0]",1222,998,53.34852908222752,-6.298892997292643
green,"[96, 184, 23]",1184,998,53.3485304698759,-6.302977693539462
green,"[96, 184, 23]",1132,998,53.348532368763145,-6.308567277877215
red,"[235, 52, 0]",1119,998,53.34853284348495,-6.309964673961653
green,"[96, 184, 23]",785,998,53.34854504018383,-6.345867004131064
green,"[96, 184, 23]",669,998,53.34854927616308,-6.358336076884512
green,"[96, 184, 23]",2239,985,53.349319219194435,-6.189562847553391
green,"[96, 184, 23]",2187,985,53.34932111808168,-6.195152431891143
green,"[96, 184, 23]",2175,985,53.349321556286434,-6.196442335969086
green,"[96, 184, 23]",2162,985,53.34932203100824,-6.197839732053524
green,"[96, 184, 23]",2059,985,53.34932579226568,-6.208911408722534
red,"[235, 52, 0]",2046,985,53.34932626698749,-6.210308804806973
green,"[96, 184, 23]",1969,985,53.349329078801304,-6.218585689307106
green,"[96, 184, 23]",1956,985,53.34932955352312,-6.219983085391544
green,"[96, 184, 23]",1892,985,53.34933189061512,-6.22686257380724
green,"[96, 184, 23]",1879,985,53.34933236533693,-6.228259969891678
green,"[96, 184, 23]",1866,985,53.34933284005874,-6.229657365976116
green,"[96, 184, 23]",1853,985,53.34933331478055,-6.2310547620605545
green,"[96, 184, 23]",1840,985,53.34933378950237,-6.2324521581449925
green,"[96, 184, 23]",1827,985,53.349334264224176,-6.2338495542294305
green,"[96, 184, 23]",1802,985,53.34933517715074,-6.236536854391812
green,"[96, 184, 23]",1789,985,53.34933565187255,-6.23793425047625
green,"[96, 184, 23]",1776,985,53.349336126594366,-6.239331646560688
green,"[96, 184, 23]",1763,985,53.349336601316175,-6.240729042645126
green,"[96, 184, 23]",1750,985,53.34933707603799,-6.2421264387295645
green,"[96, 184, 23]",1673,985,53.3493398878518,-6.250403323229698
green,"[96, 184, 23]",1660,985,53.349340362573614,-6.251800719314136
green,"[96, 184, 23]",1647,985,53.34934083729542,-6.2531981153985745
green,"[96, 184, 23]",1622,985,53.34934175022199,-6.255885415560956
green,"[96, 184, 23]",1609,985,53.3493422249438,-6.257282811645394
green,"[96, 184, 23]",1596,985,53.34934269966561,-6.258680207729832
green,"[96, 184, 23]",1519,985,53.34934551147942,-6.2669570922299656
green,"[96, 184, 23]",1506,985,53.349345986201236,-6.268354488314404
green,"[96, 184, 23]",1493,985,53.349346460923044,-6.269751884398842
red,"[235, 52, 0]",1480,985,53.34934693564486,-6.27114928048328
green,"[96, 184, 23]",1454,985,53.349347885088484,-6.2739440726521565
green,"[96, 184, 23]",1428,985,53.34934883453211,-6.2767388648210325
green,"[96, 184, 23]",1415,985,53.349349309253924,-6.2781362609054705
green,"[96, 184, 23]",1402,985,53.34934978397573,-6.2795336569899085
green,"[96, 184, 23]",1351,985,53.34935164634592,-6.2850157493211665
green,"[96, 184, 23]",1325,985,53.34935259578955,-6.2878105414900425
green,"[96, 184, 23]",1312,985,53.349353070511356,-6.2892079375744805
green,"[96, 184, 23]",1299,985,53.34935354523317,-6.2906053336589185
red,"[235, 52, 0]",1184,985,53.349357744695354,-6.3029669144058715
green,"[96, 184, 23]",798,985,53.34937184028148,-6.3444588289130355
green,"[96, 184, 23]",772,985,53.3493727897251,-6.3472536210819115
green,"[96, 184, 23]",657,985,53.349376989187284,-6.3596152018288645
green,"[96, 184, 23]",2175,972,53.35014883110589,-6.1964315568354955
red,"[235, 52, 0]",2097,972,53.35015167943677,-6.2048159333421244
green,"[96, 184, 23]",2072,972,53.35015259236333,-6.2075032335045055
green,"[96, 184, 23]",2059,972,53.350153067085145,-6.208900629588944
green,"[96, 184, 23]",1905,972,53.35015869071277,-6.2254543985892115
green,"[96, 184, 23]",1866,972,53.3501601148782,-6.229646586842526
green,"[96, 184, 23]",1853,972,53.350160589600016,-6.231043982926964
green,"[96, 184, 23]",1827,972,53.35016153904364,-6.23383877509584
green,"[96, 184, 23]",1815,972,53.35016197724839,-6.235128679173783
green,"[96, 184, 23]",1789,972,53.350162926692015,-6.2379234713426595
green,"[96, 184, 23]",1712,972,53.35016573850582,-6.246200355842793
green,"[96, 184, 23]",1686,972,53.35016668794945,-6.248995148011669
green,"[96, 184, 23]",1673,972,53.35016716267126,-6.2503925440961075
green,"[96, 184, 23]",1660,972,53.35016763739307,-6.251789940180546
green,"[96, 184, 23]",1647,972,53.350168112114886,-6.253187336264984
green,"[96, 184, 23]",1635,972,53.35016855031964,-6.254477240342927
green,"[96, 184, 23]",1622,972,53.350169025041446,-6.255874636427365
green,"[96, 184, 23]",1609,972,53.35016949976326,-6.257272032511803
green,"[96, 184, 23]",1596,972,53.35016997448508,-6.258669428596241
green,"[96, 184, 23]",1583,972,53.350170449206885,-6.260066824680679
green,"[96, 184, 23]",1570,972,53.3501709239287,-6.261464220765118
green,"[96, 184, 23]",1557,972,53.35017139865051,-6.262861616849556
green,"[96, 184, 23]",1545,972,53.35017183685526,-6.2641515209274985
green,"[96, 184, 23]",1532,972,53.350172311577076,-6.265548917011937
green,"[96, 184, 23]",1519,972,53.350172786298884,-6.266946313096375
green,"[96, 184, 23]",1506,972,53.3501732610207,-6.268343709180813
green,"[96, 184, 23]",1493,972,53.35017373574251,-6.269741105265251
green,"[96, 184, 23]",1480,972,53.350174210464324,-6.271138501349689
red,"[235, 52, 0]",1467,972,53.35017468518613,-6.272535897434128
green,"[96, 184, 23]",1454,972,53.35017515990795,-6.273933293518566
green,"[96, 184, 23]",1441,972,53.35017563462976,-6.275330689603004
green,"[96, 184, 23]",1415,972,53.35017658407338,-6.27812548177188
green,"[96, 184, 23]",1402,972,53.3501770587952,-6.279522877856318
green,"[96, 184, 23]",1389,972,53.350177533517005,-6.280920273940757
green,"[96, 184, 23]",1377,972,53.350177971721756,-6.282210178018699
green,"[96, 184, 23]",1351,972,53.35017892116538,-6.285004970187576
green,"[96, 184, 23]",1312,972,53.35018034533082,-6.28919715844089
green,"[96, 184, 23]",952,972,53.35019349147331,-6.327894280779178
green,"[96, 184, 23]",914,972,53.35019487912169,-6.331978977025997
green,"[96, 184, 23]",875,972,53.35019630328713,-6.336171165279311
green,"[96, 184, 23]",1969,959,53.350983628440225,-6.218564131039926
green,"[96, 184, 23]",1943,959,53.35098457788385,-6.221358923208802
green,"[96, 184, 23]",1763,959,53.3509911509551,-6.240707484377946
green,"[96, 184, 23]",1737,959,53.35099210039873,-6.243502276546822
green,"[96, 184, 23]",1712,959,53.35099301332529,-6.246189576709203
green,"[96, 184, 23]",1699,959,53.3509934880471,-6.247586972793641
green,"[96, 184, 23]",1686,959,53.35099396276891,-6.248984368878079
green,"[96, 184, 23]",1673,959,53.350994437490726,-6.250381764962518
green,"[96, 184, 23]",1660,959,53.350994912212535,-6.251779161046956
green,"[96, 184, 23]",1647,959,53.35099538693435,-6.253176557131394
green,"[96, 184, 23]",1635,959,53.3509958251391,-6.254466461209337
red,"[235, 52, 0]",1622,959,53.35099629986091,-6.255863857293775
green,"[96, 184, 23]",1596,959,53.350997249304534,-6.258658649462651
green,"[96, 184, 23]",1583,959,53.35099772402635,-6.260056045547089
green,"[96, 184, 23]",1570,959,53.35099819874816,-6.261453441631528
green,"[96, 184, 23]",1557,959,53.350998673469974,-6.262850837715966
green,"[96, 184, 23]",1545,959,53.350999111674724,-6.264140741793909
green,"[96, 184, 23]",1532,959,53.35099958639653,-6.265538137878347
green,"[96, 184, 23]",1506,959,53.35100053584016,-6.268332930047223
green,"[96, 184, 23]",1493,959,53.35100101056197,-6.269730326131661
green,"[96, 184, 23]",1480,959,53.35100148528378,-6.2711277222161
green,"[96, 184, 23]",1415,959,53.351003858892845,-6.27811470263829
green,"[96, 184, 23]",1402,959,53.35100433361466,-6.279512098722729
green,"[96, 184, 23]",1377,959,53.35100524654122,-6.28219939888511
green,"[96, 184, 23]",1364,959,53.35100572126303,-6.283596794969548
green,"[96, 184, 23]",1351,959,53.351006195984844,-6.284994191053986
red,"[235, 52, 0]",1338,959,53.35100667070666,-6.286391587138424
green,"[96, 184, 23]",1312,959,53.351007620150284,-6.2891863793073
green,"[96, 184, 23]",1235,959,53.35101043196409,-6.297463263807434
green,"[96, 184, 23]",1197,959,53.35101181961247,-6.301547960054253
red,"[235, 52, 0]",721,959,53.351029201734214,-6.352714155145989
green,"[96, 184, 23]",682,959,53.35103062589965,-6.356906343399304
green,"[96, 184, 23]",1892,946,53.3518137150735,-6.226830236406469
green,"[96, 184, 23]",1840,946,53.35181561396075,-6.232419820744222
green,"[96, 184, 23]",1737,946,53.351819375218184,-6.243491497413232
green,"[96, 184, 23]",1712,946,53.35182028814475,-6.246178797575613
green,"[96, 184, 23]",1699,946,53.35182076286656,-6.247576193660051
green,"[96, 184, 23]",1686,946,53.351821237588375,-6.24897358974449
green,"[96, 184, 23]",1673,946,53.35182171231018,-6.250370985828928
green,"[96, 184, 23]",1660,946,53.351822187032,-6.251768381913366
green,"[96, 184, 23]",1647,946,53.35182266175381,-6.253165777997804
green,"[96, 184, 23]",1635,946,53.35182309995856,-6.254455682075747
green,"[96, 184, 23]",1609,946,53.35182404940218,-6.257250474244623
green,"[96, 184, 23]",1596,946,53.351824524124,-6.258647870329061
green,"[96, 184, 23]",1583,946,53.35182499884581,-6.2600452664135
green,"[96, 184, 23]",1570,946,53.35182547356762,-6.261442662497938
green,"[96, 184, 23]",1557,946,53.35182594828943,-6.262840058582376
green,"[96, 184, 23]",1545,946,53.35182638649418,-6.264129962660319
green,"[96, 184, 23]",1519,946,53.351827335937806,-6.266924754829195
green,"[96, 184, 23]",1506,946,53.35182781065962,-6.268322150913633
green,"[96, 184, 23]",1493,946,53.35182828538143,-6.269719546998072
green,"[96, 184, 23]",1454,946,53.35182970954687,-6.273911735251386
red,"[235, 52, 0]",1441,946,53.351830184268685,-6.275309131335824
green,"[96, 184, 23]",1377,946,53.351832521360684,-6.28218861975152
green,"[96, 184, 23]",1364,946,53.35183299608249,-6.283586015835958
green,"[96, 184, 23]",1312,946,53.35183489496974,-6.289175600173711
green,"[96, 184, 23]",1235,946,53.351837706783556,-6.297452484673844
green,"[96, 184, 23]",1222,946,53.351838181505364,-6.298849880758282
green,"[96, 184, 23]",1209,946,53.35183865622718,-6.300247276842721
green,"[96, 184, 23]",1197,946,53.35183909443193,-6.301537180920663
green,"[96, 184, 23]",734,946,53.35185600183186,-6.351305979927961
green,"[96, 184, 23]",721,946,53.35185647655367,-6.352703376012399
green,"[96, 184, 23]",695,946,53.351857425997295,-6.355498168181276
green,"[96, 184, 23]",682,946,53.35185790071911,-6.356895564265714
green,"[96, 184, 23]",669,946,53.35185837544092,-6.358292960350152
red,"[235, 52, 0]",2110,933,53.35263302917334,-6.203386199856917
green,"[96, 184, 23]",1982,933,53.35263770335734,-6.217145176688308
green,"[96, 184, 23]",1905,933,53.35264051517115,-6.225422061188442
green,"[96, 184, 23]",1840,933,53.35264288878021,-6.232409041610632
green,"[96, 184, 23]",1725,933,53.3526470882424,-6.244770622357585
green,"[96, 184, 23]",1699,933,53.35264803768602,-6.247565414526462
green,"[96, 184, 23]",1686,933,53.35264851240783,-6.2489628106109
green,"[96, 184, 23]",1673,933,53.35264898712965,-6.250360206695338
green,"[96, 184, 23]",1660,933,53.352649461851456,-6.251757602779776
green,"[96, 184, 23]",1635,933,53.35265037477802,-6.254444902942157
green,"[96, 184, 23]",1622,933,53.35265084949983,-6.255842299026595
red,"[235, 52, 0]",1609,933,53.35265132422165,-6.257239695111033
green,"[96, 184, 23]",1596,933,53.352651798943455,-6.258637091195472
green,"[96, 184, 23]",1583,933,53.35265227366527,-6.26003448727991
green,"[96, 184, 23]",1570,933,53.35265274838709,-6.261431883364348
green,"[96, 184, 23]",1557,933,53.352653223108895,-6.262829279448786
green,"[96, 184, 23]",1545,933,53.352653661313646,-6.264119183526729
green,"[96, 184, 23]",1519,933,53.35265461075727,-6.266913975695605
green,"[96, 184, 23]",1506,933,53.352655085479086,-6.268311371780044
green,"[96, 184, 23]",1467,933,53.35265650964452,-6.272503560033358
green,"[96, 184, 23]",1441,933,53.35265745908814,-6.275298352202234
green,"[96, 184, 23]",1428,933,53.35265793380996,-6.276695748286673
red,"[235, 52, 0]",1377,933,53.35265979618014,-6.28217784061793
green,"[96, 184, 23]",1364,933,53.35266027090196,-6.283575236702368
green,"[96, 184, 23]",1351,933,53.352660745623766,-6.284972632786806
green,"[96, 184, 23]",1312,933,53.352662169789205,-6.289164821040121
red,"[235, 52, 0]",1299,933,53.352662644511014,-6.290562217124559
green,"[96, 184, 23]",1248,933,53.352664506881204,-6.296044309455816
green,"[96, 184, 23]",1235,933,53.35266498160302,-6.297441705540254
green,"[96, 184, 23]",1132,933,53.35266874286045,-6.308513382209264
green,"[96, 184, 23]",708,933,53.35268422609495,-6.354089992963247
green,"[96, 184, 23]",657,933,53.352686088465134,-6.359572085294505
red,"[235, 52, 0]",2020,920,53.35346359052843,-6.213049701307899
green,"[96, 184, 23]",1995,920,53.35346450345499,-6.21573700147028
green,"[96, 184, 23]",1943,920,53.353466402342235,-6.221326585808033
green,"[96, 184, 23]",1905,920,53.35346778999061,-6.225411282054852
green,"[96, 184, 23]",1892,920,53.353468264712426,-6.22680867813929
green,"[96, 184, 23]",1853,920,53.35346968887786,-6.231000866392604
green,"[96, 184, 23]",1815,920,53.35347107652623,-6.235085562639424
green,"[96, 184, 23]",1725,920,53.353474363061856,-6.244759843223995
green,"[96, 184, 23]",1712,920,53.35347483778367,-6.246157239308434
green,"[96, 184, 23]",1699,920,53.35347531250549,-6.247554635392872
green,"[96, 184, 23]",1686,920,53.353475787227296,-6.24895203147731
green,"[96, 184, 23]",1660,920,53.35347673667092,-6.251746823646186
green,"[96, 184, 23]",1622,920,53.353478124319295,-6.255831519893005
green,"[96, 184, 23]",1609,920,53.35347859904111,-6.257228915977444
green,"[96, 184, 23]",1596,920,53.35347907376292,-6.258626312061882
green,"[96, 184, 23]",1583,920,53.353479548484735,-6.26002370814632
green,"[96, 184, 23]",1570,920,53.353480023206544,-6.261421104230758
green,"[96, 184, 23]",1557,920,53.35348049792836,-6.262818500315196
green,"[96, 184, 23]",1545,920,53.35348093613311,-6.264108404393139
green,"[96, 184, 23]",1532,920,53.35348141085492,-6.265505800477577
green,"[96, 184, 23]",1519,920,53.353481885576734,-6.266903196562016
green,"[96, 184, 23]",1506,920,53.35348236029854,-6.268300592646454
green,"[96, 184, 23]",1493,920,53.35348283502036,-6.269697988730892
green,"[96, 184, 23]",1480,920,53.35348330974217,-6.27109538481533
green,"[96, 184, 23]",1441,920,53.35348473390761,-6.275287573068645
green,"[96, 184, 23]",1415,920,53.35348568335123,-6.278082365237521
green,"[96, 184, 23]",1402,920,53.353486158073046,-6.279479761321959
green,"[96, 184, 23]",1351,920,53.35348802044323,-6.284961853653216
green,"[96, 184, 23]",1338,920,53.353488495165045,-6.286359249737655
green,"[96, 184, 23]",1325,920,53.353488969886854,-6.287756645822093
red,"[235, 52, 0]",1312,920,53.35348944460867,-6.289154041906531
green,"[96, 184, 23]",1299,920,53.35348991933048,-6.290551437990969
green,"[96, 184, 23]",1287,920,53.35349035753523,-6.291841342068912
green,"[96, 184, 23]",1248,920,53.35349178170067,-6.296033530322226
green,"[96, 184, 23]",1222,920,53.35349273114429,-6.298828322491103
green,"[96, 184, 23]",2033,907,53.354290390626076,-6.2116415260898705
green,"[96, 184, 23]",2020,907,53.354290865347885,-6.2130389221743085
green,"[96, 184, 23]",1995,907,53.35429177827445,-6.21572622233669
green,"[96, 184, 23]",1982,907,53.35429225299626,-6.217123618421128
green,"[96, 184, 23]",1930,907,53.354294151883515,-6.2227132027588805
green,"[96, 184, 23]",1879,907,53.3542960142537,-6.228195295090138
green,"[96, 184, 23]",1840,907,53.35429743841914,-6.2323874833434525
green,"[96, 184, 23]",1737,907,53.35430119967657,-6.2434591600124625
green,"[96, 184, 23]",1725,907,53.35430163788132,-6.2447490640904055
green,"[96, 184, 23]",1712,907,53.354302112603136,-6.2461464601748435
green,"[96, 184, 23]",1673,907,53.35430353676857,-6.250338648428158
green,"[96, 184, 23]",1660,907,53.354304011490385,-6.251736044512596
green,"[96, 184, 23]",1622,907,53.35430539913876,-6.2558207407594155
green,"[96, 184, 23]",1609,907,53.35430587386057,-6.2572181368438535
green,"[96, 184, 23]",1596,907,53.354306348582384,-6.2586155329282915
green,"[96, 184, 23]",1570,907,53.35430729802601,-6.2614103250971676
green,"[96, 184, 23]",1557,907,53.354307772747816,-6.262807721181606
green,"[96, 184, 23]",1545,907,53.35430821095257,-6.264097625259549
green,"[96, 184, 23]",1532,907,53.35430868567438,-6.2654950213439875
green,"[96, 184, 23]",1519,907,53.35430916039619,-6.2668924174284255
green,"[96, 184, 23]",1493,907,53.354310109839815,-6.2696872095973015
green,"[96, 184, 23]",1480,907,53.35431058456163,-6.2710846056817395
green,"[96, 184, 23]",1441,907,53.35431200872707,-6.275276793935054
green,"[96, 184, 23]",1415,907,53.354312958170695,-6.2780715861039305
green,"[96, 184, 23]",1389,907,53.35431390761432,-6.2808663782728065
green,"[96, 184, 23]",1351,907,53.354315295262694,-6.284951074519626
green,"[96, 184, 23]",1338,907,53.3543157699845,-6.286348470604064
green,"[96, 184, 23]",1325,907,53.35431624470632,-6.287745866688502
green,"[96, 184, 23]",1261,907,53.35431858179832,-6.2946253551041975
green,"[96, 184, 23]",1248,907,53.354319056520126,-6.296022751188636
green,"[96, 184, 23]",1222,907,53.35432000596375,-6.298817543357512
green,"[96, 184, 23]",1209,907,53.354320480685566,-6.30021493944195
green,"[96, 184, 23]",1197,907,53.354320918890316,-6.3015048435198935
green,"[96, 184, 23]",1145,907,53.354322817777565,-6.307094427857646
green,"[96, 184, 23]",965,907,53.35432939084881,-6.3264429890267895
green,"[96, 184, 23]",2020,895,53.355054503642776,-6.213028972204841
green,"[96, 184, 23]",2007,895,53.355054978364585,-6.214426368289279
green,"[96, 184, 23]",1969,895,53.35505636601296,-6.218511064536099
green,"[96, 184, 23]",1879,895,53.35505965254858,-6.22818534512067
green,"[96, 184, 23]",1815,895,53.35506198964058,-6.235064833536366
green,"[96, 184, 23]",1802,895,53.3550624643624,-6.236462229620804
green,"[96, 184, 23]",1763,895,53.35506388852784,-6.240654417874119
green,"[96, 184, 23]",1712,895,53.35506575089802,-6.246136510205376
green,"[96, 184, 23]",1699,895,53.35506622561984,-6.247533906289814
green,"[96, 184, 23]",1686,895,53.355066700341645,-6.248931302374252
green,"[96, 184, 23]",1660,895,53.35506764978527,-6.2517260945431286
green,"[96, 184, 23]",1647,895,53.355068124507085,-6.253123490627567
green,"[96, 184, 23]",1622,895,53.355069037433644,-6.255810790789948
green,"[96, 184, 23]",1609,895,53.35506951215546,-6.257208186874386
green,"[96, 184, 23]",1596,895,53.35506998687727,-6.258605582958824
green,"[96, 184, 23]",1583,895,53.355070461599084,-6.260002979043262
green,"[96, 184, 23]",1570,895,53.35507093632089,-6.2614003751277005
green,"[96, 184, 23]",1557,895,53.35507141104271,-6.2627977712121385
green,"[96, 184, 23]",1545,895,53.35507184924746,-6.264087675290082
green,"[96, 184, 23]",1532,895,53.35507232396927,-6.26548507137452
green,"[96, 184, 23]",1454,895,53.35507517230014,-6.2738694478811485
green,"[96, 184, 23]",1325,895,53.3550798830012,-6.2877359167190345
green,"[96, 184, 23]",1287,895,53.35508127064958,-6.291820612965854
green,"[96, 184, 23]",1274,895,53.35508174537139,-6.293218009050292
green,"[96, 184, 23]",1261,895,53.3550822200932,-6.2946154051347305
green,"[96, 184, 23]",1197,895,53.3550845571852,-6.301494893550426
green,"[96, 184, 23]",2033,882,53.355881303740425,-6.2116207969868125
green,"[96, 184, 23]",2020,882,53.35588177846224,-6.2130181930712505
green,"[96, 184, 23]",1943,882,53.35588459027605,-6.2212950775713844
green,"[96, 184, 23]",1879,882,53.35588692736805,-6.22817456598708
green,"[96, 184, 23]",1853,882,53.35588787681167,-6.230969358155956
green,"[96, 184, 23]",1840,882,53.35588835153349,-6.232366754240394
green,"[96, 184, 23]",1827,882,53.355888826255295,-6.233764150324832
green,"[96, 184, 23]",1815,882,53.355889264460046,-6.2350540544027755
green,"[96, 184, 23]",1802,882,53.35588973918186,-6.2364514504872135
green,"[96, 184, 23]",1763,882,53.355891163347295,-6.240643638740528
green,"[96, 184, 23]",1750,882,53.35589163806911,-6.242041034824966
green,"[96, 184, 23]",1725,882,53.35589255099567,-6.2447283349873475
green,"[96, 184, 23]",1699,882,53.355893500439294,-6.2475231271562235
green,"[96, 184, 23]",1673,882,53.35589444988292,-6.2503179193251
green,"[96, 184, 23]",1660,882,53.35589492460473,-6.251715315409538
green,"[96, 184, 23]",1635,882,53.35589583753129,-6.2544026155719195
green,"[96, 184, 23]",1622,882,53.35589631225311,-6.2558000116563575
green,"[96, 184, 23]",1609,882,53.35589678697492,-6.2571974077407955
green,"[96, 184, 23]",1596,882,53.35589726169673,-6.2585948038252335
green,"[96, 184, 23]",1583,882,53.35589773641854,-6.2599921999096715
green,"[96, 184, 23]",1570,882,53.35589821114036,-6.26138959599411
green,"[96, 184, 23]",1545,882,53.355899124066916,-6.264076896156491
green,"[96, 184, 23]",1532,882,53.35589959878873,-6.265474292240929
green,"[96, 184, 23]",1506,882,53.355900548232356,-6.2682690844098055
green,"[96, 184, 23]",1454,882,53.355902447119604,-6.273858668747558
green,"[96, 184, 23]",1389,882,53.35590482072867,-6.280845649169749
green,"[96, 184, 23]",1338,882,53.35590668309885,-6.286327741501006
green,"[96, 184, 23]",1325,882,53.35590715782067,-6.287725137585444
green,"[96, 184, 23]",1287,882,53.35590854546904,-6.291809833832263
green,"[96, 184, 23]",1261,882,53.355909494912666,-6.29460462600114
red,"[235, 52, 0]",1158,882,53.3559132561701,-6.30567630267015
green,"[96, 184, 23]",2020,869,53.3567090532817,-6.21300741393766
green,"[96, 184, 23]",1917,869,53.35671281453914,-6.224079090606671
green,"[96, 184, 23]",1905,869,53.35671325274389,-6.225368994684613
green,"[96, 184, 23]",1892,869,53.356713727465696,-6.226766390769052
green,"[96, 184, 23]",1840,869,53.356715626352944,-6.232355975106804
green,"[96, 184, 23]",1827,869,53.35671610107476,-6.233753371191242
green,"[96, 184, 23]",1750,869,53.35671891288857,-6.242030255691376
green,"[96, 184, 23]",1737,869,53.35671938761038,-6.243427651775814
green,"[96, 184, 23]",1725,869,53.356719825815134,-6.244717555853757
green,"[96, 184, 23]",1699,869,53.35672077525876,-6.247512348022633
green,"[96, 184, 23]",1686,869,53.356721249980566,-6.248909744107072
green,"[96, 184, 23]",1673,869,53.35672172470238,-6.25030714019151
green,"[96, 184, 23]",1660,869,53.3567221994242,-6.251704536275948
red,"[235, 52, 0]",1635,869,53.35672311235076,-6.254391836438329
green,"[96, 184, 23]",1622,869,53.35672358707257,-6.255789232522767
green,"[96, 184, 23]",1609,869,53.35672406179438,-6.257186628607205
green,"[96, 184, 23]",1596,869,53.3567245365162,-6.258584024691643
green,"[96, 184, 23]",1583,869,53.356725011238005,-6.259981420776082
green,"[96, 184, 23]",1570,869,53.35672548595982,-6.26137881686052
green,"[96, 184, 23]",1557,869,53.35672596068163,-6.262776212944958
green,"[96, 184, 23]",1545,869,53.35672639888638,-6.264066117022901
green,"[96, 184, 23]",1532,869,53.356726873608196,-6.265463513107339
green,"[96, 184, 23]",1519,869,53.356727348330004,-6.266860909191777
green,"[96, 184, 23]",1506,869,53.35672782305182,-6.268258305276215
green,"[96, 184, 23]",1493,869,53.35672829777363,-6.269655701360654
green,"[96, 184, 23]",1454,869,53.35672972193907,-6.273847889613968
green,"[96, 184, 23]",1428,869,53.35673067138269,-6.276642681782844
green,"[96, 184, 23]",1415,869,53.3567311461045,-6.278040077867283
green,"[96, 184, 23]",1377,869,53.356732533752876,-6.282124774114102
green,"[96, 184, 23]",1325,869,53.35673443264013,-6.287714358451854
green,"[96, 184, 23]",1312,869,53.35673490736194,-6.289111754536293
green,"[96, 184, 23]",1299,869,53.356735382083755,-6.290509150620731
green,"[96, 184, 23]",1261,869,53.35673676973213,-6.29459384686755
green,"[96, 184, 23]",1235,869,53.356737719175754,-6.297388639036426
green,"[96, 184, 23]",1209,869,53.35673866861938,-6.300183431205303
green,"[96, 184, 23]",1930,856,53.357539614636785,-6.222670915388642
green,"[96, 184, 23]",1879,856,53.35754147700697,-6.2281530077199
green,"[96, 184, 23]",1827,856,53.357543375894224,-6.233742592057653
red,"[235, 52, 0]",1750,856,53.35754618770803,-6.242019476557786
green,"[96, 184, 23]",1737,856,53.35754666242985,-6.243416872642224
green,"[96, 184, 23]",1699,856,53.35754805007822,-6.247501568889044
green,"[96, 184, 23]",1686,856,53.35754852480003,-6.248898964973482
green,"[96, 184, 23]",1673,856,53.357548999521846,-6.25029636105792
green,"[96, 184, 23]",1660,856,53.357549474243655,-6.251693757142358
green,"[96, 184, 23]",1635,856,53.35755038717022,-6.254381057304739
green,"[96, 184, 23]",1622,856,53.35755086189203,-6.255778453389177
green,"[96, 184, 23]",1583,856,53.35755228605747,-6.259970641642492
green,"[96, 184, 23]",1570,856,53.35755276077928,-6.26136803772693
green,"[96, 184, 23]",1557,856,53.35755323550109,-6.262765433811368
green,"[96, 184, 23]",1545,856,53.357553673705844,-6.264055337889311
green,"[96, 184, 23]",1532,856,53.35755414842765,-6.265452733973749
green,"[96, 184, 23]",1519,856,53.35755462314947,-6.266850130058187
green,"[96, 184, 23]",1506,856,53.35755509787128,-6.268247526142626
green,"[96, 184, 23]",1402,856,53.35755889564578,-6.279426694818131
green,"[96, 184, 23]",1389,856,53.35755937036759,-6.280824090902569
green,"[96, 184, 23]",1338,856,53.35756123273778,-6.286306183233826
